"go_id"
"889"	"GO:2000272"
"890"	"GO:1905563"
"891"	"GO:1903671"
"892"	"GO:2000352"
"893"	"GO:1903561"
"894"	"GO:0010667"
"895"	"GO:0055118"
"896"	"GO:0140193"
"897"	"GO:1904046"
"898"	"GO:0003730"
"899"	"GO:0090051"
"900"	"GO:1903588"
"901"	"GO:1900016"
"902"	"GO:0050728"
"903"	"GO:0070062"
"904"	"GO:0000993"
"905"	"GO:0008285"
"906"	"GO:0043065"
"907"	"GO:0001937"
"908"	"GO:0016525"
"909"	"GO:0040037"
"910"	"GO:1900747"
"911"	"GO:1904858"
"912"	"GO:2000545"
"913"	"GO:2000134"
"914"	"GO:0043124"
"915"	"GO:0010666"
"916"	"GO:1902461"
"917"	"GO:0032088"
"918"	"GO:0045930"
"919"	"GO:1905205"
"920"	"GO:0071333"
"921"	"GO:1904848"
"922"	"GO:2001244"
"923"	"GO:0001569"
"924"	"GO:0045727"
"925"	"GO:1901164"
"926"	"GO:0110081"
"927"	"GO:0045599"
"928"	"GO:1902992"
"929"	"GO:0060545"
"930"	"GO:0032869"
"931"	"GO:0045722"
"932"	"GO:0046325"
"933"	"GO:0046627"
"934"	"GO:0070301"
"935"	"GO:0043025"
"936"	"GO:1902430"
"937"	"GO:0010951"
"938"	"GO:0044344"
"939"	"GO:1904706"
"940"	"GO:0045944"
"941"	"GO:0005737"
"942"	"GO:0005634"
"943"	"GO:0032693"
"944"	"GO:0032717"
"945"	"GO:0043536"
"946"	"GO:0045766"
"947"	"GO:0030335"
"948"	"GO:0045669"
"949"	"GO:2001235"
"950"	"GO:1905460"
"951"	"GO:0010977"
"952"	"GO:0035148"
"953"	"GO:0097411"
"954"	"GO:1900037"
"955"	"GO:1902957"
"956"	"GO:1904025"
"957"	"GO:1904233"
"958"	"GO:1904440"
"959"	"GO:2001234"
"960"	"GO:0150128"
"961"	"GO:0032769"
"962"	"GO:0043066"
"963"	"GO:0032651"
"964"	"GO:0032675"
"965"	"GO:0032680"
"966"	"GO:0050727"
"967"	"GO:0010629"
"968"	"GO:0032691"
"969"	"GO:0032720"
"970"	"GO:0042985"
"971"	"GO:0060546"
"972"	"GO:1903589"
"973"	"GO:0043537"
"974"	"GO:0060354"
"975"	"GO:2000353"
"976"	"GO:0010628"
"977"	"GO:0031397"
"978"	"GO:0050821"
"979"	"GO:0070555"
"980"	"GO:0090050"
"981"	"GO:0051898"
"982"	"GO:0030512"
"983"	"GO:0062000"
"984"	"GO:0042632"
"985"	"GO:0090370"
"986"	"GO:0010989"
"987"	"GO:0010985"
"988"	"GO:0055088"
"989"	"GO:0140076"
"990"	"GO:1905596"
"991"	"GO:1902949"
"992"	"GO:0032682"
"993"	"GO:0032688"
"994"	"GO:0051607"
"995"	"GO:0045787"
"996"	"GO:0050687"
"997"	"GO:0071902"
"998"	"GO:0030336"
"999"	"GO:0060394"
"1000"	"GO:0060306"
"1001"	"GO:1903817"
"1002"	"GO:0045542"
"1003"	"GO:0045723"
"1004"	"GO:0071397"
"1005"	"GO:1905564"
"1006"	"GO:0051897"
"1007"	"GO:0070374"
"1008"	"GO:0045861"
"1009"	"GO:0045747"
"1010"	"GO:0071499"
"1011"	"GO:1903672"
"1012"	"GO:0014068"
"1013"	"GO:0043410"
"1014"	"GO:0050729"
"1015"	"GO:0071456"
"1016"	"GO:1904018"
"1017"	"GO:0071356"
"1018"	"GO:0005515"
"1019"	"GO:0016442"
"1020"	"GO:0150159"
"1021"	"GO:1905907"
"1022"	"GO:1990715"
"1023"	"GO:1990742"
"1024"	"GO:0098847"
"1025"	"GO:0042832"
"1026"	"GO:0045899"
"1027"	"GO:0032700"
"1028"	"GO:0071222"
"1029"	"GO:0010719"
"1030"	"GO:0034121"
"1031"	"GO:0010764"
"1032"	"GO:0090272"
"1033"	"GO:0060045"
"1034"	"GO:1903243"
"1035"	"GO:0055022"
"1036"	"GO:0045603"
"1037"	"GO:0045429"
"1038"	"GO:0035924"
"1039"	"GO:0032694"
"1040"	"GO:0043117"
"1041"	"GO:0061049"
"1042"	"GO:0001934"
"1043"	"GO:0042104"
"1044"	"GO:0045590"
"1045"	"GO:0030511"
"1046"	"GO:0061886"
"1047"	"GO:1900272"
"1048"	"GO:1902951"
"1049"	"GO:1900745"
"1050"	"GO:0043525"
"1051"	"GO:1904646"
"1052"	"GO:1901223"
"1053"	"GO:0032916"
"1054"	"GO:0032967"
"1055"	"GO:0051497"
"1056"	"GO:0071354"
"1057"	"GO:0006974"
"1058"	"GO:0045785"
"1059"	"GO:0150078"
"1060"	"GO:1903980"
"1061"	"GO:0050766"
"1062"	"GO:0010812"
"1063"	"GO:0007179"
"1064"	"GO:0032410"
"1065"	"GO:1905700"
"1066"	"GO:1904707"
"1067"	"GO:1900087"
"1068"	"GO:2000726"
"1069"	"GO:0032705"
